model;question;answer;similarity_score
dbmdz/bert-base-turkish-cased;Görevler verildiğinde, örneğin bir çalışanın performansını değerlendirme, Yapay Zekanın sürece nasıl fayda sağlayabileceğini önerin.;Tabaklar, bardaklar ve mutfak eşyaları - Kağıt havlular, peçeteler ve ıslak mendiller - Meşrubat, meyve suyu ve su gibi içecekler - Sandviçler, salatalar ve diğer piknik yiyecekleri - Cips ve patlamış mısır gibi çeşitli atıştırmalıklar - Soğutucular için buz - Çeşniler gibi salsa, hardal ve ketçap - Çörekler ve ekmek - Çekler ve battaniyeler - Güneş kremi - Böcek savar - Badminton, frizbi ve masa oyunları gibi oyunlar;0.5165831
dbmdz/bert-base-turkish-cased;Bir iş arkadaşınıza toplantının ayrıntılarını içeren bir e-posta gönderin Merhaba John, sizi gelecek Salı saat 10:00'daki bir toplantıya davet etmek istiyorum. Toplantı 3. kattaki konferans salonunda yapılacaktır.;Ayet 1: Piyano: Aşkına o kadar şaşırdım ki, kalbim yukarıdaki gökyüzüne doğru yükseliyor. Gitar: Bu duygu yeni ve beni eziyor, o yüzden hadi aşkımızı alıp onu gerçekleştirelim. Keman: Çok özel, çok hassas ve saf bir şeyimiz var, size sonsuzluğu, tatlı ve emin göstermeme izin verin. Koro: Keman: Aşkın beni çok yükseğe kaldırıyor, büyülü ve ilahi. Piyano: Hayatımda olduğun için çok mutluyum, benimkini yapmak istediğim bir mutluluk. Gitar: Birlikte özgürüz, uyum içinde yaşıyoruz, bu yüzden aşkımızı sonsuza kadar paylaşalım. Verse 2: Gitar: Seni ve bana hissettirdiklerini düşündüğümde, sadece sana sarılmak ve her şeyi gerçeğe dönüştürmek istiyorum. Piyano: Bizi gülümserken ve geceyi kucaklarken, keyifle dolu bir huzur içinde süzülürken görebiliyorum. Keman: Aşkımız çok güçlü, çok tutkulu ve gerçek, öyleyse hadi uçup gidelim, sen ve ben. Koro: Keman: Aşkın beni çok yükseğe kaldırıyor, büyülü ve ilahi. Piyano: Hayatımda olduğun için çok mutluyum, benimkini yapmak istediğim bir mutluluk. Gitar: Birlikte özgürüz, uyum içinde yaşıyoruz, bu yüzden aşkımızı sonsuza kadar paylaşalım.;0.4384942
dbmdz/bert-base-turkish-cased;"Bu listenin ilk 10 öğesini yazdırın.  [""Elma"", ""Muz"", ""Kiraz"", ""Hurma"", ""Patlıcan"", ""İncir"", ""Üzüm"", ""Bal Çiçeği"", ""Dondurma"", ""Meyve Suyu"", ""Kivi"", ""Limon""]";Zeka bir yarış gibidir. Herkes aynı başlangıç çizgisinde başlar, ancak her insanın yol boyunca farklı yetenekleri ve engelleri vardır. Bazı insanlar çabucak yetişirken, diğerleri zamanlarını alır. Bitiş çizgisine ulaşmanın tek yolu ısrarla çaba sarf etmek ve kişinin becerilerini ve kaynaklarını en iyi şekilde kullanan stratejiler geliştirmektir. Bitiş çizgisine ne kadar çabuk ulaşılırsa ulaşılsın, yine de harika şeyler başarmak mümkündür. Önemli olan hız değil, yolculuk ve ondan alınan derslerdir.;0.71702003
dbmdz/bert-base-turkish-cased;Gelecekte geçen bir hikayenin ana karakterlerini ve öncüllerini tanımlayın.;Piyangoyu kazanırsam hayatım tamamen değişecekti. Daha fazla finansal güvenlik ve özgürlüğe sahip olurdum. Artık kısıtlı bir bütçem olmayacaktı, böylece dünyayı keşfetmek ve farklı kültürleri deneyimlemek için daha fazla seyahat edebilecektim. Ayrıca tutkularıma ve hobilerime de düşkün olabilirim. Başarısızlık korkusu olmadan işime yatırım yapabilir ve daha fazla risk alabilirim. Ayrıca daha fazla hayır kurumuna yardım ederek topluma daha fazla katkıda bulunabilirim. Sonuç olarak, olasılıklarla dolu harika bir yeni hayat olurdu.;0.5034309
dbmdz/bert-base-turkish-cased;Aşağıdaki sıfatları derecelerine göre sıralayınız. Sansasyonel, Yoğun, Ezici, Muhteşem, Mükemmel;"[Quattrocento Sans yazı tipini kullanan altın yazı tipine sahip lacivert bir rozet ve altında ""Lüks Deneyimi"" yazan The Grand Hotel logosunun resmi]";0.71296966
dbmdz/bert-base-turkish-cased;Yeni başlayanlar için bir egzersiz programı oluşturun.;Bir elma, bir muz ve bir portakalım var.;0.78255653
dbmdz/bert-base-turkish-cased;Bir kasırga ve bir kasırga arasındaki temel farkları belirtin.;"Kahramanı tanımlayan cümle ""John yirmili yaşlarında genç bir adamdı"" şeklindedir.";0.798818
dbmdz/bert-base-turkish-cased;Sizden seçilen bir konu hakkında bir hikaye anlatmanız isteniyor.  Konu: Parka Gitmek;Pazarlamada Yapay Zeka (AI) kullanmanın etiği karmaşık olabilir. Yapay zeka destekli pazarlama, kişiselleştirmeyi artırmak ve tüketicileri daha iyi hedeflemek için kullanılabilir, ancak aynı zamanda kullanıcı verilerinin aşırı toplanması veya algoritmik önyargı gibi etik sorunlara da yol açabilir. Şirketler, AI'nın pazarlamadaki potansiyel etkilerini ve faydalarını göz önünde bulundurmalı ve kullanıcı verilerini güvence altına almak için gizlilik ve güvenlik protokolleri gibi önlemler almalıdır. Nihayetinde şirketler, yapay zekanın tüketicilere ve işletmeye sağlayabileceği potansiyel faydalarla dengelenmiş şeffaflık ve gizlilik gibi belirlenmiş etik standartlara bağlı kalmalıdır.;0.45923042
dbmdz/bert-base-turkish-cased;Köşe koordinatları A(-2, 5), B(-7, 9), C(-1, 13) ve D(-3, 10) olan bir yamuğun alanını hesaplayın.;Yenilenebilir enerji kaynaklarının kullanılması çevreye faydalıdır çünkü bunlar atmosfere kirletici veya sera gazı salmayan temiz enerji kaynaklarıdır. Bu enerji kaynakları, tümü herhangi bir olumsuz çevresel etki yaratmadan enerji üreten güneş, rüzgar, hidro ve jeotermal enerjiyi içerir. Ayrıca yenilenebilir enerji kaynakları, petrol, gaz ve kömür gibi yenilenemeyen enerji kaynaklarının aksine sınırsız bir enerji kaynağı sağlayabilir.;0.69944125
dbmdz/bert-base-turkish-cased;Aşağıdaki pasajı herhangi bir gramer hatası olmadan sorunsuz okunacak şekilde düzenleyin.  Yeni gezegenin keşfi birçok astronotu şaşırttı.;Kurgu: Çavdar Tarlasında Çocuklar, Savaş ve Barış Kurgu Dışı: Pi'nin Hayatı;0.71773577
dbmdz/bert-base-turkish-cased;Mevcut sıcaklık göz önüne alındığında, ne tür giysiler giymelisiniz?  25°C;Bildirim cümlesi.;0.4627297
dbmdz/bert-base-turkish-cased;İki nöron arasındaki iletişimi açıklayınız.;"Müşteri: Hesabımda oturum açarken sorun yaşıyorum. Chatbot: Sorun değil. Yardım etmek için buradayım. Lütfen bana hesabınızla ilişkili kullanıcı adınızı veya e-posta adresinizi verebilir misiniz? Müşteri: Kullanıcı adım mark123. Chatbot: Harika, kullanıcı adınızı onayladığınız için teşekkür ederiz. Şifrenizi sıfırlamak için lütfen giriş sayfasındaki ""Şifremi Unuttum"" linkine tıklayın ve talimatları takip edin. Başka sorunlarla karşılaşırsanız, lütfen bizimle iletişime geçmekten çekinmeyin; size daha fazla yardımcı olabiliriz.";0.36629155
dbmdz/bert-base-turkish-cased;Haiku tarzında kısa bir şiir oluşturun (sırasıyla 5-7-5 heceden oluşan 3 satır).;Bunalmış hissetmek, sonu görünmeyen karanlık bir tünelde yürümek veya dönmekten kaçış yolu olmayan bir girdapta sıkışıp kalmak gibidir.;0.69748294
dbmdz/bert-base-turkish-cased;Bir tarif verildiğinde, tarifi daha lezzetli hale getirmek için ek malzemeler önerin.  Un, şeker, kabartma tozu ve su;"Tahvil, belirli bir süre için bir şirkete veya hükümete belirli miktarda para ödünç verdiğiniz sabit getirili bir yatırımdır. Tahvilin süresi dolduğunda, şirket veya hükümet orijinal sermayenizi artı faizini iade edecektir. Tahviller genellikle hisse senetlerinden daha az risklidir ve yatırımcılara güvenilir bir gelir kaynağı sağlar. Tahvilin türüne bağlı olarak, faiz ödemeleri genellikle yıllık, altı aylık veya üç aylık gibi düzenli bir programa göre ödenir. Tahvillerin çoğunun sabit bir vadesi vardır, ancak vadesi dolmayan bazı tahviller (""sürekli tahviller"" olarak adlandırılır) vardır.";0.5256387
dbmdz/bert-base-turkish-cased;İspanyolca konuşulan bir şehir söyleyin;Kaygan eğim yanılgısı;0.6430906
dbmdz/bert-base-turkish-cased;Cümleyi kulağa daha olumlu gelecek şekilde yeniden yazın.  İş arama yavaş ve sıkıcı bir süreçti.;\d{4};0.50189716
dbmdz/bert-base-turkish-cased;Beş Akdeniz ülkesi söyleyin.;Bilimkurgu.;0.54138476
dbmdz/bert-base-turkish-cased;Aşağıdaki teoremin bir ispatını oluşturun:  Teorem: İki tek sayının toplamı çifttir.;Gerçek 1: İki fincan kahve içti. Gerçek 2: Sınavdan önce onları içti.;0.79934746
dbmdz/bert-base-turkish-cased;Aşağıdakilerden geçerli bir JSON dizesi oluşturun:  Adı: Joe Smith Yaşı: 33 Mesleği: Yazılım Geliştiricisi;Sevgili Dostum, Son zamanlardaki davranışlarım için özür dileyerek başlamak istiyorum. Son zamanlarda patlamalarım ve anlayışsızlığımla en iyi arkadaş olmadığımı biliyorum ve duygularımı daha iyi iletemediğim için üzgünüm. Seni incittiğimi biliyorum ve özür dilerim. Arkadaşlığımıza ve birlikte geçirdiğimiz tüm zamana minnettar olduğumu da bilmenizi isterim. Umarım eylemlerim için beni affetmeyi kalbinde bulabilirsin ve bunu geride bırakıp arkadaşlığımıza devam edebiliriz. Saygılarımla, Arkadaşınız;0.52942365
dbmdz/bert-base-turkish-cased;Şu kelimeleri kullanarak bir şiir yazın: iklim, dönüşüm ve doğa.;Satranç oynayan bir AI sistemi, oyundaki kalıpları tanıma, bilinmeyen hamlelerle uğraşma ve belirli bir stratejinin sonuçlarını anlama gibi zorluklarla karşılaşacaktır. Ayrıca rakibinin tercihlerini de hesaba katmalı ve hamlelerini buna göre tahmin etmelidir. Ek olarak, AI sistemi, kayıplarını en aza indirmek ve başarı oranını en üst düzeye çıkarmak için çeşitli hareketleri aramak ve değerlendirmek için verimli bir yol sürdürmek zorunda kalacaktır.;0.53950745
dbmdz/bert-base-turkish-cased;Ana noktaları iki cümlede özetleyerek paragrafı sıkıştırın.  Geleceğin işyeri giderek daha karmaşık hale geliyor ve kuruluşların operasyonlarını dijital dönüşüm etrafında yapılandırmasını gerektiriyor. Sonuç olarak bu, işletmelerin rekabetçi kalabilmek için net bir teknoloji stratejisi oluşturması, dijital pazarlamaya yatırım yapması ve müşteri katılımına öncelik vermesi gerektiği anlamına gelir.;"""Fırtınayı Sakinleştirmek: Kaygıyı Yenmek""";0.54209167
dbmdz/bert-base-turkish-cased;Yüksek hızlı verileri karakterize eden nedir?;Seni öldürmeyen şeyin güçlendirdiği sık sık söylenir.;0.7726742
dbmdz/bert-base-turkish-cased;"""mikro"" ön ekini kullanarak beş yeni kelime oluşturun.";En sevdiğim renk (A) kırmızı, (B) mor, (C) sarıdır.;0.6262936
dbmdz/bert-base-turkish-cased;Size bir bilgisayar programlama dili veriliyor ve bunu göstermek için örnek bir program bulmanız gerekiyor.  Piton;Bu makale, Yapay Zekanın (AI) günlük görevleri otomatikleştirme, karar verme ve bilgisayarları ve mobil uygulamaları kullanma biçimimizde devrim yaratma potansiyelini inceliyor. AI, çeşitli endüstrilerde şimdiden büyük bir etki yarattı ve işletmeleri ve günlük hayatı değiştirmeye devam etme potansiyeline sahip.;0.5473763
dbmdz/bert-base-turkish-cased;Bir dizüstü bilgisayar ile bir masaüstü bilgisayar arasındaki farkları karşılaştırın.;Fransa, FIFA Dünya Kupası 2018'in Şampiyonu Oldu.;0.655365
dbmdz/bert-base-turkish-cased;Yapay zeka kullanmanın temel faydalarının bir listesini yapın;Ürün X ile tanışın - yaşam ve çalışma şeklinizi değiştirecek devrim niteliğinde yeni bir ürün! #ProductX #Devrimci;0.6704702
dbmdz/bert-base-turkish-cased;Girdi ve çıktı türü verilere örnekler verin.;Bol, bir şeye çok miktarda sahip olmak veya göstermek anlamına gelir. Bol miktarda bir şey arzına atıfta bulunmak için de kullanılabilir.;0.54254377
dbmdz/bert-base-turkish-cased;"Bu ifadede ne tür bir önyargının örneklendiğini belirleyin.  ""Kadınlar finans sektöründe başarılı olmak için gerekli becerilere sahip değil.""";"# 1. Korpusu tanımlayın: corpus = ""Bu, analiz edilecek bir veri külliyatıdır. Bu veri seti, en sık kullanılan 10 kelimeyi elde etmek için kullanılacaktır."" # 2. Korpusu tokenize edin: words = corpus.split() # 3. Bir sözlük oluşturun ve her kelimenin sıklığını sayın: word_counts = {} for word inwords: if word in word_counts: word_counts[word] += 1 else: word_counts [word] = 1 # 4. Kelime sayımları listesini sıralayın: sorted_word_counts = sorted(word_counts.items(), key=lambda x: x[1], reverse=True) # 5. İlk 10 kelimeyi yazdırın: print("" En sık kullanılan ilk 10 kelime:"") kelime için, sorted_word_counts[:10] içinde say: print(kelime + "": "" + str(sayım))";0.4669837
dbmdz/bert-base-turkish-cased;İşletmelerin müşteri sadakatini artırabileceği beş yolu listeleyin.;1. Büyük Kanyon Ulusal Parkı, Amerika Birleşik Devletleri 2. Machu Picchu, Peru 3. Yosemite Ulusal Parkı, Amerika Birleşik Devletleri 4. Amazon Yağmur Ormanları, Güney Amerika 5. Glacier Ulusal Parkı, Amerika Birleşik Devletleri;0.4118371
dbmdz/bert-base-turkish-cased;Sağdaki sütunu soldaki doğru cevapla eşleştirin.  sütun 1: en büyük sütun 2: dağ;- 2 su bardağı çok amaçlı un - 1 su bardağı şeker - 1/2 su bardağı tereyağı;0.6719435
dbmdz/bert-base-turkish-cased;En az üç yan tümcesi olan bir cümle oluşturun.;Yeni uygulamanın logosu dayanıklılığı, sıkı çalışmayı ve yaratıcılığı yansıtmalıdır. Güç ve kararlılığın sembolü olarak ağaç veya dağ gibi doğal unsurları bir araya getiren güçlü ancak basit bir tasarıma sahip olmalıdır. Kullanılan renkler, soğuk maviler, yeşiller ve morlar gibi dayanıklılık fikrini de kapsamalıdır. Fırça veya boya paleti gibi bir yaratıcılık sembolü de dahil edilebilir. Hep birlikte, logo dayanıklılık, sıkı çalışma ve yaratıcılığın temel değerlerini içermeli, aynı zamanda öne çıkmalı ve akılda kalıcı olmalıdır.;0.52437395
dbmdz/bert-base-turkish-cased;İkna edici bir makalenin iki temel özelliğini belirtin.;İyi bir hikaye tipik olarak ilgi çekici karakterlere, net bir ortama, yükselen aksiyona sahip ilginç bir olay örgüsüne, bir çözüme veya doruğa ve anlamlı temalara ve mesajlara sahiptir. Bir hikaye aynı zamanda ikna edici bir anlatıma, canlı görüntülere, uygun ilerleme hızına ve uygun diyaloga sahip olmalıdır. Ek olarak, iyi bir hikaye duygu uyandırmalı ve arzu edilen bir sona sahip olmalıdır.;0.5843034
dbmdz/bert-base-turkish-cased;Cümleyi olumsuz bir şey ifade edecek şekilde yeniden yazın.  Sonuçtan memnundu.;Güneş pırıl pırıl parlıyordu ve ışınları gökyüzünü göz kamaştırıcı bir parlaklıkla aydınlatıyordu.;0.6915198
dbmdz/bert-base-turkish-cased;Bir taban sayısı ve bir kuvvet verildiğinde, sonucu hesaplayın.  Taban: 5 Güç: 3;Sarı, mor ve mavinin kombinasyonu harika bir renk kombinasyonu olacaktır.;0.7441275
dbmdz/bert-base-turkish-cased;Lütfen bu saat için bir ürün açıklaması sağlayın.  Bu klasik deri saat, farklı bir minimal tasarıma sahiptir ve bir dizi renkte sunulur.;1. 3 çevrimiçi kursu tamamlayın. 2. Bir proje tasarlayın ve geliştirin. 3. Sahte bir röportaj yapın. 4. 3 yeni kitap okuyun. 5. Bir fitness rutini oluşturun.;0.69914854
dbmdz/bert-base-turkish-cased;Kişinin odaklanmasını geliştirmeye yardımcı olabilecek 5 ipucu oluşturun.;Algoritmik karmaşıklık, bir algoritmanın bir görevi tamamlamak için ihtiyaç duyduğu süreyi ifade ederken, algoritmik verimlilik, bir görevi tamamlamak için gereken iş miktarının bir ölçüsüdür. Algoritmik karmaşıklık, bir görevi bitirmek için gereken işlem sayısıyla ölçülür ve algoritmik verimlilik, bir görevin tamamlanması için geçen süre ile ölçülür. Örneğin, doğrusal zamanda (O(n)) çalışan bir algoritma, ikinci dereceden zamanda (O(n^2)) çalışan bir algoritmadan daha verimlidir çünkü belirli bir hesaplamayı bitirmek daha az zaman alacaktır.;0.39456305
dbmdz/bert-base-turkish-cased;Doğru motivasyonu bulamadığınızda kendinizi motive etmek için bazı ipuçları önerin.;Nüfusa göre dünyanın en büyük beş şehri Tokyo, Japonya (37.393.129), Delhi, Hindistan (29.399.141), Şanghay, Çin (26.317.104), Mexico City, Meksika (21.782.378) ve Sao Paulo, Brezilya (21.652.224).;0.41617686
dbmdz/bert-base-turkish-cased;Şu sözcükleri kullanarak yeni bir cümle oluşturun: “crisp”, “night”, “star-studded”;"Geleneksel Budizm'in üç temel kiracısı, Dört Yüce Gerçek, Sekiz Katlı Yol ve Karma'dır. Dört Yüce Gerçek, yaşamın ve ıstırabın doğasını tanımlarken, Sekiz Katlı Yol, ıstırabın nasıl sona erdirileceğinin ana hatlarını çizer. Son olarak Karma, sebep-sonuç yasasıdır; eylemlerimizin sonuçları olduğunu ve geleceğimizin şu andaki eylemlerimizin kalitesine bağlı olduğunu belirtir.";0.5188707
